Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: perspective_taking,Store: emotion_contagion,Store: online_simulation,Store: peripheral_responsivity,Store: proximal_responsivity,Store: CE,Store: AE
25,1681808900866,18/04/2023 09:08:20,1681812500866,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**I can tell if someone is masking their true emotion.**,response,quantised,3,,,Q26_CE_Perpective_Taking,6,object-57,38,3,13,9,10,51,22
26,1681808900867,18/04/2023 09:08:20,1681812500867,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**I usually stay emotionally detached when watching a film.**,response,value,Agree,,,Q29_AE_Peripheral_Responsivity_R,9,object-64,38,3,13,9,10,51,22
27,1681808900868,18/04/2023 09:08:20,1681812500868,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**I usually stay emotionally detached when watching a film.**,response,quantised,3,,,Q29_AE_Peripheral_Responsivity_R,9,object-64,38,3,13,9,10,51,22
28,1681808900869,18/04/2023 09:08:20,1681812500869,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**I can easily tell if someone else is interested or bored with what I am saying.**,response,value,Strongly Agree,,,Q22_CE_Perpective_Taking,2,object-49,38,3,13,9,10,51,22
29,1681808900870,18/04/2023 09:08:20,1681812500870,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**I can easily tell if someone else is interested or bored with what I am saying.**,response,quantised,4,,,Q22_CE_Perpective_Taking,2,object-49,38,3,13,9,10,51,22
30,1681808900871,18/04/2023 09:08:20,1681812500871,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,"**I can sense if I am intruding, even if the other person does not tell me.**",response,value,Strongly Agree,,,Q24_CE_Perpective_Taking,4,object-53,38,3,13,9,10,51,22
31,1681808900872,18/04/2023 09:08:20,1681812500872,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,"**I can sense if I am intruding, even if the other person does not tell me.**",response,quantised,4,,,Q24_CE_Perpective_Taking,4,object-53,38,3,13,9,10,51,22
32,1681808900873,18/04/2023 09:08:20,1681812500873,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**Friends talk to me about their problems as they say that I am very understanding.**,response,value,Strongly Agree,,,Q23_AE_Proximal_Responsivity,3,object-51,38,3,13,9,10,51,22
33,1681808900874,18/04/2023 09:08:20,1681812500874,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**Friends talk to me about their problems as they say that I am very understanding.**,response,quantised,4,,,Q23_AE_Proximal_Responsivity,3,object-51,38,3,13,9,10,51,22
34,1681808900876,18/04/2023 09:08:20,1681812500876,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**Other people tell me I am good at understanding how they are feeling and what they are thinking.**,response,value,Strongly Agree,,,Q21_CE_Perpective_Taking,1,object-47,38,3,13,9,10,51,22
35,1681808900877,18/04/2023 09:08:20,1681812500877,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**Other people tell me I am good at understanding how they are feeling and what they are thinking.**,response,quantised,4,,,Q21_CE_Perpective_Taking,1,object-47,38,3,13,9,10,51,22
36,1681808900878,18/04/2023 09:08:20,1681812500878,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**I always try to consider the other fellow’s feelings before I do something.**,response,value,Strongly Agree,,,Q30_CE_Online_Simulation,10,object-66,38,3,13,9,10,51,22
37,1681808900879,18/04/2023 09:08:20,1681812500879,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**I always try to consider the other fellow’s feelings before I do something.**,response,quantised,4,,,Q30_CE_Online_Simulation,10,object-66,38,3,13,9,10,51,22
38,1681808900881,18/04/2023 09:08:20,1681812500881,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**I can easily work out what another person might want to talk about.**,response,value,Strongly Agree,,,Q25_CE_Perpective_Taking,5,object-55,38,3,13,9,10,51,22
39,1681808900882,18/04/2023 09:08:20,1681812500882,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**I can easily work out what another person might want to talk about.**,response,quantised,4,,,Q25_CE_Perpective_Taking,5,object-55,38,3,13,9,10,51,22
40,1681808900883,18/04/2023 09:08:20,1681812500883,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**I am good at predicting what someone will do.**,response,value,Strongly Agree,,,Q27_CE_Perpective_Taking,7,object-59,38,3,13,9,10,51,22
41,1681808900885,18/04/2023 09:08:20,1681812500885,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**I am good at predicting what someone will do.**,response,quantised,4,,,Q27_CE_Perpective_Taking,7,object-59,38,3,13,9,10,51,22
42,1681808900886,18/04/2023 09:08:20,1681812500886,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**Before I do something I try to consider how my friends will react to it.**,response,value,Disagree,,,Q31_CE_Online_Simulation,11,object-68,38,3,13,9,10,51,22
43,1681808900888,18/04/2023 09:08:20,1681812500888,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,**Before I do something I try to consider how my friends will react to it.**,response,quantised,2,,,Q31_CE_Online_Simulation,11,object-68,38,3,13,9,10,51,22
44,1681808900889,18/04/2023 09:08:20,1681812500889,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,"**I can usually appreciate the other person’s viewpoint, even if I do not agree with it.**",response,value,Agree,,,Q28_CE_Online_Simulation,8,object-62,38,3,13,9,10,51,22
45,1681808900890,18/04/2023 09:08:20,1681812500890,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 4,slymoa,3,"**I can usually appreciate the other person’s viewpoint, even if I do not agree with it.**",response,quantised,3,,,Q28_CE_Online_Simulation,8,object-62,38,3,13,9,10,51,22
46,1681808900892,18/04/2023 09:08:20,1681812500892,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I sometimes find it difficult to see things from the “other guy’s” point of view.**,response,value,Strongly Disagree,,,Q1_CE_Online_Simulation_R,1,object-5,38,7,30,11,12,68,30
47,1681808900894,18/04/2023 09:08:20,1681812500894,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I sometimes find it difficult to see things from the “other guy’s” point of view.**,response,quantised,1,,,Q1_CE_Online_Simulation_R,1,object-5,38,7,30,11,12,68,30
48,1681808900896,18/04/2023 09:08:20,1681812500896,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,"**Before criticizing somebody, I try to imagine how I would feel if I was in their place.**",response,value,Agree,,,Q6_CE_Online_Simulation,7,object-19,38,7,30,11,12,68,30
49,1681808900898,18/04/2023 09:08:20,1681812500898,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,"**Before criticizing somebody, I try to imagine how I would feel if I was in their place.**",response,quantised,3,,,Q6_CE_Online_Simulation,7,object-19,38,7,30,11,12,68,30
50,1681808900899,18/04/2023 09:08:20,1681812500899,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I am inclined to get nervous when others around me seem to be nervous.**,response,value,Disagree,,,Q8_AE_Emotion_Contagion,9,object-23,38,7,30,11,12,68,30
51,1681808900901,18/04/2023 09:08:20,1681812500901,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I am inclined to get nervous when others around me seem to be nervous.**,response,quantised,2,,,Q8_AE_Emotion_Contagion,9,object-23,38,7,30,11,12,68,30
52,1681808900903,18/04/2023 09:08:20,1681812500903,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,"**When I am upset at someone, I usually try to “put myself in his shoes” for a while.**",response,value,Agree,,,Q5_CE_Online_Simulation,5,object-14,38,7,30,11,12,68,30
53,1681808900904,18/04/2023 09:08:20,1681812500904,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,"**When I am upset at someone, I usually try to “put myself in his shoes” for a while.**",response,quantised,3,,,Q5_CE_Online_Simulation,5,object-14,38,7,30,11,12,68,30
54,1681808900906,18/04/2023 09:08:20,1681812500906,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,"**I am usually objective when I watch a film or play, and I don’t often get completely caught up in it.**",response,value,Agree,,,Q2_AE_Peripheral_Responsivity_R,2,object-6,38,7,30,11,12,68,30
55,1681808900908,18/04/2023 09:08:20,1681812500908,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,"**I am usually objective when I watch a film or play, and I don’t often get completely caught up in it.**",response,quantised,3,,,Q2_AE_Peripheral_Responsivity_R,2,object-6,38,7,30,11,12,68,30
56,1681808900910,18/04/2023 09:08:20,1681812500910,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,value,Strongly Agree,,,Q0_Attention_Check,6,object-16,38,7,30,11,12,68,30
57,1681808900911,18/04/2023 09:08:20,1681812500911,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,quantised,4,,,Q0_Attention_Check,6,object-16,38,7,30,11,12,68,30
58,1681808900913,18/04/2023 09:08:20,1681812500913,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**People I am with have a strong influence on my mood.**,response,value,Disagree,,,Q9_AE_Emotion_Contagion,10,object-25,38,7,30,11,12,68,30
59,1681808900914,18/04/2023 09:08:20,1681812500914,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**People I am with have a strong influence on my mood.**,response,quantised,2,,,Q9_AE_Emotion_Contagion,10,object-25,38,7,30,11,12,68,30
60,1681808900916,18/04/2023 09:08:20,1681812500916,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I try to look at everybody’s side of a disagreement before I make a decision.**,response,value,Agree,,,Q3_CE_Online_Simulation,3,object-11,38,7,30,11,12,68,30
61,1681808900919,18/04/2023 09:08:20,1681812500919,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I try to look at everybody’s side of a disagreement before I make a decision.**,response,quantised,3,,,Q3_CE_Online_Simulation,3,object-11,38,7,30,11,12,68,30
62,1681808900921,18/04/2023 09:08:20,1681812500921,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I sometimes try to understand my friends better by imagining how things look from their perspective.**,response,value,Strongly Agree,,,Q4_CE_Online_Simulation,4,object-12,38,7,30,11,12,68,30
63,1681808900923,18/04/2023 09:08:20,1681812500923,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I sometimes try to understand my friends better by imagining how things look from their perspective.**,response,quantised,4,,,Q4_CE_Online_Simulation,4,object-12,38,7,30,11,12,68,30
64,1681808900925,18/04/2023 09:08:20,1681812500925,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I often get emotionally involved with my friends’ problems.**,response,value,Disagree,,,Q7_AE_Proximal_Responsivity,8,object-21,38,7,30,11,12,68,30
65,1681808900927,18/04/2023 09:08:20,1681812500927,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I often get emotionally involved with my friends’ problems.**,response,quantised,2,,,Q7_AE_Proximal_Responsivity,8,object-21,38,7,30,11,12,68,30
66,1681808900932,18/04/2023 09:08:20,1681812500932,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,,,,perspective_taking,response,score,38,,,,,,,,,,,,
67,1681808900934,18/04/2023 09:08:20,1681812500934,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,,,,emotion_contagion,response,score,7,,,,,,,,,,,,
68,1681808900935,18/04/2023 09:08:20,1681812500935,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,,,,online_simulation,response,score,30,,,,,,,,,,,,
69,1681808900937,18/04/2023 09:08:20,1681812500937,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,,,,peripheral_responsivity,response,score,11,,,,,,,,,,,,
70,1681808900940,18/04/2023 09:08:20,1681812500940,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,,,,proximal_responsivity,response,score,12,,,,,,,,,,,,
71,1681808900942,18/04/2023 09:08:20,1681812500942,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,,,,CE,response,score,68,,,,,,,,,,,,
72,1681808900944,18/04/2023 09:08:20,1681812500944,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,,,,AE,response,score,30,,,,,,,,,,,,
73,1681808900946,18/04/2023 09:08:20,1681812500946,1,18/04/2023 11:08:20,121969,5,questionnaire-tx5o,,28932768,BLIND,8616335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1536x864,1229x577,,QCAE,6,AB,AB,,,,,,,END,,,,,,,,,,,,
END OF FILE
